Date,LambertX,LambertY,tasminAdjust,tasmaxAdjust,tasAdjust,prtotAdjust,prsnAdjust
19570630,364000,1985000,285.54,292.22,288.97,0.0000082,0.0000000
19570701,364000,1985000,284.42,291.59,288.11,0.0000000,0.0000000
19570702,364000,1985000,284.83,291.70,286.86,0.0000566,0.0000000
19570703,364000,1985000,286.34,293.26,289.29,0.0000000,0.0000000
19570704,364000,1985000,286.48,293.88,289.66,0.0000033,0.0000000
19570705,364000,1985000,285.53,295.45,290.49,0.0000000,0.0000000
19570706,364000,1985000,286.46,294.86,291.07,0.0000000,0.0000000
19570707,364000,1985000,286.02,294.60,289.31,0.0000000,0.0000000
19570708,364000,1985000,288.59,301.71,293.60,0.0000023,0.0000000
19570709,364000,1985000,290.06,295.67,292.25,0.0000078,0.0000000
19570710,364000,1985000,290.08,302.78,295.25,0.0003016,0.0000000
19570711,364000,1985000,289.25,297.30,292.83,0.0000000,0.0000000
19570712,364000,1985000,288.09,294.87,292.59,0.0000000,0.0000000
19570713,364000,1985000,288.31,295.31,291.20,0.0000000,0.0000000
19570714,364000,1985000,287.98,294.52,291.26,0.0000031,0.0000000
19570715,364000,1985000,286.41,300.66,293.54,0.0000000,0.0000000
19570716,364000,1985000,290.60,298.51,294.59,0.0000037,0.0000000
19570717,364000,1985000,290.77,297.93,294.06,0.0000000,0.0000000
19570718,364000,1985000,289.55,298.06,293.66,0.0000338,0.0000000
19570719,364000,1985000,286.99,294.08,290.17,0.0000962,0.0000000
19570720,364000,1985000,284.04,298.29,292.49,0.0000000,0.0000000
19570721,364000,1985000,287.81,294.54,290.87,0.0000297,0.0000000
19570722,364000,1985000,286.90,295.77,291.24,0.0000046,0.0000000
19570723,364000,1985000,285.87,298.24,291.92,0.0000000,0.0000000
19570724,364000,1985000,287.88,300.37,294.36,0.0000000,0.0000000
19570725,364000,1985000,288.48,301.35,295.87,0.0000000,0.0000000
19570726,364000,1985000,290.29,303.02,296.26,0.0001063,0.0000000
19570727,364000,1985000,288.87,294.50,291.41,0.0005493,0.0000000
19570728,364000,1985000,286.19,293.54,290.29,0.0000074,0.0000000
19570729,364000,1985000,287.61,292.86,289.74,0.0000355,0.0000000
19570730,364000,1985000,284.96,292.28,289.40,0.0000321,0.0000000
19570731,364000,1985000,286.63,295.21,290.86,0.0000017,0.0000000
19570801,364000,1985000,289.69,295.19,291.97,0.0000597,0.0000000
19570802,364000,1985000,288.66,291.61,290.17,0.0003038,0.0000000
19570803,364000,1985000,289.54,293.73,292.53,0.0000809,0.0000000
19570804,364000,1985000,289.32,295.17,291.98,0.0001183,0.0000000
19570805,364000,1985000,287.69,295.18,290.30,0.0000026,0.0000000
19570806,364000,1985000,288.18,295.62,291.60,0.0000080,0.0000000
19570807,364000,1985000,289.60,297.31,292.98,0.0000019,0.0000000
19570808,364000,1985000,289.71,293.24,291.43,0.0002112,0.0000000
19570809,364000,1985000,289.81,293.79,291.83,0.0001302,0.0000000
19570810,364000,1985000,288.73,297.48,292.71,0.0000000,0.0000000
19570811,364000,1985000,288.16,296.54,292.10,0.0000000,0.0000000
19570812,364000,1985000,287.19,297.29,292.32,0.0000000,0.0000000
19570813,364000,1985000,288.17,298.66,292.66,0.0000000,0.0000000
19570814,364000,1985000,287.64,298.34,292.52,0.0000000,0.0000000
19570815,364000,1985000,288.43,296.57,292.62,0.0000000,0.0000000
19570816,364000,1985000,286.20,297.68,291.08,0.0000000,0.0000000
19570817,364000,1985000,285.50,299.62,293.22,0.0000000,0.0000000
19570818,364000,1985000,290.72,302.12,296.72,0.0000017,0.0000000
19570819,364000,1985000,292.27,302.11,297.58,0.0000000,0.0000000
19570820,364000,1985000,292.95,303.37,297.03,0.0000000,0.0000000
19570821,364000,1985000,293.05,303.96,298.26,0.0000000,0.0000000
19570822,364000,1985000,294.87,303.82,299.66,0.0000000,0.0000000
19570823,364000,1985000,297.34,307.50,300.76,0.0000331,0.0000000
19570824,364000,1985000,291.77,299.95,295.35,0.0002251,0.0000000
19570825,364000,1985000,289.71,296.29,292.31,0.0000213,0.0000000
19570826,364000,1985000,288.27,298.16,292.82,0.0000000,0.0000000
19570827,364000,1985000,288.04,296.92,291.64,0.0000000,0.0000000
19570828,364000,1985000,288.37,299.04,293.07,0.0000000,0.0000000
19570829,364000,1985000,290.06,299.94,294.61,0.0000050,0.0000000
19570830,364000,1985000,289.61,297.75,293.12,0.0000000,0.0000000
19570831,364000,1985000,286.93,296.52,292.04,0.0000000,0.0000000
19570901,364000,1985000,285.47,295.54,289.73,0.0000157,0.0000000
19570902,364000,1985000,284.62,295.95,289.12,0.0000000,0.0000000
19570903,364000,1985000,284.39,298.42,291.34,0.0000000,0.0000000
19570904,364000,1985000,284.77,299.90,291.99,0.0000000,0.0000000
19570905,364000,1985000,286.55,300.51,293.28,0.0000000,0.0000000
19570906,364000,1985000,288.59,299.39,293.61,0.0000000,0.0000000
19570907,364000,1985000,288.03,299.84,293.96,0.0000000,0.0000000
19570908,364000,1985000,288.38,301.54,295.74,0.0000000,0.0000000
19570909,364000,1985000,287.26,302.28,294.61,0.0000000,0.0000000
19570910,364000,1985000,287.50,297.37,292.48,0.0001054,0.0000000
19570911,364000,1985000,286.27,291.48,289.45,0.0001374,0.0000000
19570912,364000,1985000,283.35,292.13,289.12,0.0000019,0.0000000
19570913,364000,1985000,285.17,293.38,288.30,0.0001854,0.0000000
19570914,364000,1985000,285.62,291.47,288.83,0.0000540,0.0000000
19570915,364000,1985000,284.54,289.97,286.89,0.0000601,0.0000000
19570916,364000,1985000,281.42,291.18,286.05,0.0000000,0.0000000
19570917,364000,1985000,280.86,291.68,286.11,0.0000000,0.0000000
19570918,364000,1985000,281.69,290.98,285.95,0.0000000,0.0000000
19570919,364000,1985000,283.16,292.00,288.21,0.0000012,0.0000000
19570920,364000,1985000,283.13,298.28,289.49,0.0000000,0.0000000
19570921,364000,1985000,283.39,297.33,290.24,0.0000000,0.0000000
19570922,364000,1985000,284.95,293.94,289.44,0.0000438,0.0000000
19570923,364000,1985000,285.10,297.71,291.30,0.0000000,0.0000000
19570924,364000,1985000,287.25,301.24,293.12,0.0000000,0.0000000
19570925,364000,1985000,288.76,301.43,293.64,0.0000000,0.0000000
19570926,364000,1985000,287.87,301.40,293.89,0.0000000,0.0000000
19570927,364000,1985000,288.70,293.87,291.14,0.0000033,0.0000000
19570928,364000,1985000,285.10,293.32,289.09,0.0000000,0.0000000
19570929,364000,1985000,284.53,293.79,289.17,0.0000000,0.0000000
19570930,364000,1985000,283.19,292.36,287.47,0.0000000,0.0000000
19571001,364000,1985000,281.50,295.98,287.08,0.0000000,0.0000000
19571002,364000,1985000,285.99,300.69,292.10,0.0000000,0.0000000
19571003,364000,1985000,290.80,301.39,294.96,0.0000000,0.0000000
19571004,364000,1985000,291.50,302.00,295.56,0.0000000,0.0000000
19571005,364000,1985000,290.64,300.08,298.06,0.0000281,0.0000000
19571006,364000,1985000,289.27,294.97,292.03,0.0001698,0.0000000
19571007,364000,1985000,286.15,293.67,288.96,0.0000000,0.0000000
19571008,364000,1985000,284.32,293.06,288.59,0.0000000,0.0000000
19571009,364000,1985000,282.27,294.18,288.63,0.0000000,0.0000000
19571010,364000,1985000,285.54,296.18,290.93,0.0000587,0.0000000
19571011,364000,1985000,285.50,294.45,290.90,0.0000205,0.0000000
19571012,364000,1985000,282.91,294.45,288.70,0.0000000,0.0000000
19571013,364000,1985000,281.85,292.86,287.07,0.0000495,0.0000000
19571014,364000,1985000,287.13,294.80,290.09,0.0002155,0.0000000
19571015,364000,1985000,287.59,294.69,290.95,0.0000239,0.0000000
19571016,364000,1985000,288.39,295.10,291.23,0.0000013,0.0000000
19571017,364000,1985000,287.13,295.36,291.32,0.0000000,0.0000000
19571018,364000,1985000,286.04,295.04,291.16,0.0000000,0.0000000
19571019,364000,1985000,285.12,294.93,288.81,0.0000000,0.0000000
19571020,364000,1985000,283.59,294.85,288.82,0.0000000,0.0000000
19571021,364000,1985000,283.26,293.65,287.35,0.0000000,0.0000000
19571022,364000,1985000,280.85,292.30,285.50,0.0000000,0.0000000
19571023,364000,1985000,280.72,288.52,283.90,0.0000000,0.0000000
19571024,364000,1985000,278.48,288.65,282.48,0.0000000,0.0000000
19571025,364000,1985000,277.32,286.51,281.36,0.0000281,0.0000000
19571026,364000,1985000,278.95,288.40,284.29,0.0000098,0.0000000
19571027,364000,1985000,276.82,290.35,282.81,0.0000000,0.0000000
19571028,364000,1985000,277.65,292.00,285.89,0.0000000,0.0000000
19571029,364000,1985000,280.64,289.07,284.09,0.0000000,0.0000000
19571030,364000,1985000,282.52,290.43,286.22,0.0000046,0.0000000
19571031,364000,1985000,282.13,290.14,285.46,0.0000000,0.0000000
19571101,364000,1985000,279.19,291.63,283.68,0.0000000,0.0000000
19571102,364000,1985000,279.94,290.07,285.48,0.0000457,0.0000000
19571103,364000,1985000,281.46,289.66,285.74,0.0000000,0.0000000
19571104,364000,1985000,282.67,290.17,286.27,0.0000062,0.0000000
19571105,364000,1985000,285.36,290.86,287.81,0.0001326,0.0000000
19571106,364000,1985000,282.49,287.66,284.76,0.0000081,0.0000000
19571107,364000,1985000,281.28,288.61,285.62,0.0000000,0.0000000
19571108,364000,1985000,281.26,289.63,285.78,0.0000350,0.0000000
19571109,364000,1985000,280.82,290.65,284.71,0.0000368,0.0000000
19571110,364000,1985000,282.61,291.40,286.08,0.0000000,0.0000000
19571111,364000,1985000,281.70,286.63,285.32,0.0000170,0.0000000
19571112,364000,1985000,281.43,291.12,285.73,0.0000015,0.0000000
19571113,364000,1985000,283.73,292.02,287.13,0.0000131,0.0000000
19571114,364000,1985000,281.66,289.36,284.97,0.0000017,0.0000000
19571115,364000,1985000,281.81,286.63,283.66,0.0000000,0.0000000
19571116,364000,1985000,281.90,289.50,285.02,0.0000442,0.0000000
19571117,364000,1985000,282.24,286.38,284.05,0.0000941,0.0000000
19571118,364000,1985000,280.21,287.12,282.47,0.0000313,0.0000000
19571119,364000,1985000,280.61,284.31,281.84,0.0001641,0.0000000
19571120,364000,1985000,280.78,287.27,283.18,0.0000385,0.0000000
19571121,364000,1985000,278.44,284.74,281.70,0.0000568,0.0000000
19571122,364000,1985000,277.37,284.30,280.43,0.0000436,0.0000000
19571123,364000,1985000,282.29,293.40,288.13,0.0000000,0.0000000
19571124,364000,1985000,284.71,292.01,287.84,0.0000000,0.0000000
19571125,364000,1985000,286.65,294.90,289.98,0.0000000,0.0000000
19571126,364000,1985000,285.57,295.58,289.68,0.0000000,0.0000000
19571127,364000,1985000,283.36,292.55,286.57,0.0000000,0.0000000
19571128,364000,1985000,280.57,292.01,284.98,0.0000000,0.0000000
19571129,364000,1985000,280.61,291.65,286.15,0.0000000,0.0000000
19571130,364000,1985000,281.30,287.28,283.63,0.0000000,0.0000000
19571201,364000,1985000,277.56,285.02,282.64,0.0000000,0.0000000
19571202,364000,1985000,276.48,287.41,280.48,0.0000000,0.0000000
19571203,364000,1985000,277.27,283.75,279.87,0.0000000,0.0000000
19571204,364000,1985000,274.98,285.79,281.36,0.0000000,0.0000000
19571205,364000,1985000,277.02,283.93,279.52,0.0000000,0.0000000
19571206,364000,1985000,275.18,282.90,279.58,0.0000000,0.0000000
19571207,364000,1985000,274.40,283.41,278.75,0.0000000,0.0000000
19571208,364000,1985000,278.74,286.29,282.02,0.0000103,0.0000000
19571209,364000,1985000,274.01,282.02,278.57,0.0000036,0.0000000
19571210,364000,1985000,271.73,282.53,276.23,0.0000000,0.0000000
19571211,364000,1985000,273.92,280.73,277.81,0.0000000,0.0000000
19571212,364000,1985000,274.24,286.03,279.81,0.0000035,0.0000000
19571213,364000,1985000,282.52,288.74,286.18,0.0000000,0.0000000
19571214,364000,1985000,282.54,284.93,283.48,0.0001259,0.0000000
19571215,364000,1985000,278.70,279.52,279.08,0.0001168,0.0000000
19571216,364000,1985000,277.33,279.11,278.30,0.0001034,0.0000000
19571217,364000,1985000,275.50,280.29,277.47,0.0001696,0.0000000
19571218,364000,1985000,273.02,276.25,274.18,0.0000021,0.0000010
19571219,364000,1985000,274.10,282.99,277.94,0.0003759,0.0000096
19571220,364000,1985000,269.70,274.60,272.00,0.0000000,0.0000000
19571221,364000,1985000,267.77,273.76,270.23,0.0000000,0.0000000
19571222,364000,1985000,271.28,282.37,275.32,0.0000000,0.0000000
19571223,364000,1985000,278.58,284.73,281.54,0.0000015,0.0000000
19571224,364000,1985000,279.85,281.03,280.32,0.0000992,0.0000000
19571225,364000,1985000,279.32,283.68,280.88,0.0000000,0.0000000
19571226,364000,1985000,281.70,288.06,284.90,0.0000000,0.0000000
19571227,364000,1985000,282.42,286.33,284.35,0.0000221,0.0000000
19571228,364000,1985000,279.90,285.68,281.94,0.0000000,0.0000000
19571229,364000,1985000,276.62,284.80,280.32,0.0000000,0.0000000
19571230,364000,1985000,281.00,285.84,283.61,0.0000015,0.0000000
19571231,364000,1985000,279.28,285.98,283.29,0.0000000,0.0000000
19580101,364000,1985000,277.13,282.66,279.67,0.0000163,0.0000000
19580102,364000,1985000,277.54,284.82,281.20,0.0000000,0.0000000
19580103,364000,1985000,279.02,284.51,281.41,0.0000000,0.0000000
19580104,364000,1985000,281.82,284.10,283.09,0.0000000,0.0000000
19580105,364000,1985000,278.85,285.44,281.65,0.0000000,0.0000000
19580106,364000,1985000,274.42,284.32,279.02,0.0000137,0.0000000
19580107,364000,1985000,277.22,281.42,279.48,0.0000286,0.0000000
19580108,364000,1985000,276.23,281.38,278.20,0.0000619,0.0000000
19580109,364000,1985000,276.31,280.65,278.16,0.0000158,0.0000000
19580110,364000,1985000,274.60,278.82,276.66,0.0000000,0.0000000
19580111,364000,1985000,273.99,276.88,275.62,0.0000778,0.0000778
19580112,364000,1985000,273.84,279.10,275.94,0.0000325,0.0000000
19580113,364000,1985000,277.68,279.87,278.66,0.0000321,0.0000000
19580114,364000,1985000,273.57,278.42,275.29,0.0000165,0.0000020
19580115,364000,1985000,273.01,281.67,277.34,0.0000971,0.0000000
19580116,364000,1985000,279.31,279.94,279.70,0.0001830,0.0000000
19580117,364000,1985000,279.46,279.75,279.59,0.0002519,0.0000000
19580118,364000,1985000,274.91,278.74,276.17,0.0001056,0.0000000
19580119,364000,1985000,274.24,278.24,276.06,0.0000310,0.0000000
19580120,364000,1985000,272.02,277.47,274.95,0.0000803,0.0000000
19580121,364000,1985000,270.99,274.96,273.31,0.0000000,0.0000000
19580122,364000,1985000,274.61,279.74,278.60,0.0001214,0.0000000
19580123,364000,1985000,275.73,280.52,278.09,0.0000694,0.0000000
19580124,364000,1985000,275.49,278.36,276.75,0.0000017,0.0000000
19580125,364000,1985000,272.08,275.58,274.28,0.0000000,0.0000000
19580126,364000,1985000,271.24,272.48,271.93,0.0000000,0.0000000
19580127,364000,1985000,270.97,279.42,274.78,0.0000000,0.0000000
19580128,364000,1985000,271.50,279.45,277.27,0.0000000,0.0000000
19580129,364000,1985000,270.71,279.92,275.60,0.0000000,0.0000000
19580130,364000,1985000,273.40,282.65,276.69,0.0000054,0.0000002
19580131,364000,1985000,279.16,286.30,282.97,0.0001106,0.0000000
19580201,364000,1985000,278.70,286.40,282.95,0.0000181,0.0000000
19580202,364000,1985000,279.39,284.57,282.27,0.0000000,0.0000000
19580203,364000,1985000,279.00,286.72,283.14,0.0000000,0.0000000
19580204,364000,1985000,274.83,281.38,279.76,0.0000978,0.0000000
19580205,364000,1985000,273.18,285.97,278.56,0.0000574,0.0000041
19580206,364000,1985000,278.90,282.50,280.73,0.0000494,0.0000000
19580207,364000,1985000,278.37,285.81,283.67,0.0000796,0.0000000
19580208,364000,1985000,281.71,284.20,282.63,0.0002285,0.0000000
19580209,364000,1985000,281.49,284.08,282.99,0.0000039,0.0000000
19580210,364000,1985000,281.16,283.45,282.45,0.0000290,0.0000000
19580211,364000,1985000,279.09,279.79,279.35,0.0000379,0.0000000
19580212,364000,1985000,275.42,276.91,276.18,0.0000023,0.0000000
19580213,364000,1985000,272.91,280.54,277.30,0.0000000,0.0000000
19580214,364000,1985000,273.71,280.94,276.76,0.0000000,0.0000000
19580215,364000,1985000,271.99,280.59,275.84,0.0000000,0.0000000
19580216,364000,1985000,272.75,283.06,277.43,0.0000000,0.0000000
19580217,364000,1985000,274.90,285.37,279.53,0.0000152,0.0000000
19580218,364000,1985000,276.53,283.42,280.95,0.0000788,0.0000000
19580219,364000,1985000,279.02,282.12,280.50,0.0000321,0.0000000
19580220,364000,1985000,277.78,281.48,279.78,0.0000688,0.0000000
19580221,364000,1985000,278.17,283.90,280.22,0.0000424,0.0000000
19580222,364000,1985000,278.77,284.30,281.93,0.0000024,0.0000000
19580223,364000,1985000,278.85,284.84,281.06,0.0000635,0.0000000
19580224,364000,1985000,276.36,284.66,280.89,0.0000297,0.0000000
19580225,364000,1985000,277.59,280.75,279.10,0.0000354,0.0000000
19580226,364000,1985000,274.73,282.32,278.97,0.0000354,0.0000000
19580227,364000,1985000,278.97,281.11,279.99,0.0000732,0.0000000
19580228,364000,1985000,278.86,282.73,281.51,0.0000000,0.0000000
19580301,364000,1985000,280.09,282.89,281.27,0.0000984,0.0000000
19580302,364000,1985000,279.74,283.35,281.41,0.0001263,0.0000000
19580303,364000,1985000,275.86,283.57,280.26,0.0000000,0.0000000
19580304,364000,1985000,271.06,281.85,276.30,0.0000000,0.0000000
19580305,364000,1985000,271.25,278.75,274.73,0.0000000,0.0000000
19580306,364000,1985000,271.01,282.30,277.46,0.0000000,0.0000000
19580307,364000,1985000,271.95,283.63,279.12,0.0000000,0.0000000
19580308,364000,1985000,274.56,286.82,280.15,0.0000000,0.0000000
19580309,364000,1985000,272.70,286.18,280.98,0.0000000,0.0000000
19580310,364000,1985000,275.23,285.27,279.82,0.0000000,0.0000000
19580311,364000,1985000,273.24,283.12,278.86,0.0000000,0.0000000
19580312,364000,1985000,274.03,283.65,278.88,0.0000000,0.0000000
19580313,364000,1985000,272.62,285.06,279.98,0.0000066,0.0000000
19580314,364000,1985000,277.29,285.21,281.31,0.0000004,0.0000000
19580315,364000,1985000,276.95,287.22,281.45,0.0000000,0.0000000
19580316,364000,1985000,276.99,290.30,282.51,0.0000000,0.0000000
19580317,364000,1985000,279.19,294.08,286.65,0.0000000,0.0000000
19580318,364000,1985000,282.67,296.48,288.42,0.0000000,0.0000000
19580319,364000,1985000,283.11,298.27,291.96,0.0000000,0.0000000
19580320,364000,1985000,285.21,298.37,291.54,0.0000000,0.0000000
19580321,364000,1985000,281.88,296.73,289.22,0.0000000,0.0000000
19580322,364000,1985000,284.79,294.46,289.22,0.0000051,0.0000000
19580323,364000,1985000,285.25,293.26,288.79,0.0000000,0.0000000
19580324,364000,1985000,285.06,292.85,288.53,0.0000123,0.0000000
19580325,364000,1985000,282.49,287.86,285.17,0.0000050,0.0000000
19580326,364000,1985000,281.08,288.33,284.74,0.0000061,0.0000000
19580327,364000,1985000,281.47,289.59,284.75,0.0000310,0.0000000
19580328,364000,1985000,280.59,296.56,286.75,0.0000000,0.0000000
19580329,364000,1985000,284.63,297.96,290.90,0.0000000,0.0000000
19580330,364000,1985000,282.42,289.18,285.46,0.0000228,0.0000000
19580331,364000,1985000,280.98,288.35,284.75,0.0000000,0.0000000
19580401,364000,1985000,281.09,287.82,284.34,0.0000591,0.0000000
19580402,364000,1985000,280.95,284.08,282.71,0.0000742,0.0000000
19580403,364000,1985000,277.70,286.02,281.64,0.0000000,0.0000000
19580404,364000,1985000,276.58,288.32,282.92,0.0000000,0.0000000
19580405,364000,1985000,278.65,295.35,286.09,0.0000000,0.0000000
19580406,364000,1985000,283.45,296.94,288.86,0.0000220,0.0000000
19580407,364000,1985000,284.36,292.44,288.41,0.0000713,0.0000000
19580408,364000,1985000,281.13,287.88,284.25,0.0000000,0.0000000
19580409,364000,1985000,281.17,286.35,283.69,0.0000617,0.0000000
19580410,364000,1985000,282.23,285.35,283.97,0.0000611,0.0000000
19580411,364000,1985000,281.51,285.64,283.49,0.0000255,0.0000000
19580412,364000,1985000,282.40,289.33,285.40,0.0000618,0.0000000
19580413,364000,1985000,284.81,292.68,288.05,0.0000019,0.0000000
19580414,364000,1985000,283.82,296.10,289.77,0.0000000,0.0000000
19580415,364000,1985000,282.55,292.16,287.37,0.0000000,0.0000000
19580416,364000,1985000,281.70,299.78,289.62,0.0000000,0.0000000
19580417,364000,1985000,284.18,290.52,286.76,0.0000280,0.0000000
19580418,364000,1985000,281.05,286.70,283.78,0.0000001,0.0000000
19580419,364000,1985000,280.56,286.35,283.51,0.0000173,0.0000000
19580420,364000,1985000,278.80,288.69,284.17,0.0000000,0.0000000
19580421,364000,1985000,282.31,294.55,287.97,0.0000000,0.0000000
19580422,364000,1985000,284.67,286.45,285.62,0.0001312,0.0000000
19580423,364000,1985000,279.57,286.26,283.66,0.0000943,0.0000000
19580424,364000,1985000,276.73,288.73,284.29,0.0000267,0.0000000
19580425,364000,1985000,281.01,288.42,284.57,0.0000084,0.0000000
19580426,364000,1985000,281.93,287.81,284.71,0.0000671,0.0000000
19580427,364000,1985000,280.76,297.47,287.91,0.0000000,0.0000000
19580428,364000,1985000,283.35,289.38,286.47,0.0000835,0.0000000
19580429,364000,1985000,283.10,288.19,286.11,0.0000087,0.0000000
19580430,364000,1985000,282.78,288.70,285.18,0.0000000,0.0000000
19580501,364000,1985000,280.10,293.12,287.21,0.0000000,0.0000000
19580502,364000,1985000,283.22,299.23,290.42,0.0000000,0.0000000
19580503,364000,1985000,284.97,300.48,292.19,0.0000000,0.0000000
19580504,364000,1985000,285.49,301.39,293.34,0.0000000,0.0000000
19580505,364000,1985000,286.95,301.62,294.10,0.0000000,0.0000000
19580506,364000,1985000,288.13,301.46,294.58,0.0000000,0.0000000
19580507,364000,1985000,287.95,299.07,293.17,0.0000000,0.0000000
19580508,364000,1985000,286.05,292.54,289.28,0.0000000,0.0000000
19580509,364000,1985000,284.01,295.66,289.66,0.0000000,0.0000000
19580510,364000,1985000,283.58,299.88,289.69,0.0000000,0.0000000
19580511,364000,1985000,285.74,293.03,288.37,0.0000000,0.0000000
19580512,364000,1985000,283.64,291.90,287.56,0.0000000,0.0000000
19580513,364000,1985000,281.31,288.14,285.13,0.0000202,0.0000000
19580514,364000,1985000,281.24,286.66,283.66,0.0000048,0.0000000
19580515,364000,1985000,279.81,289.58,283.73,0.0000000,0.0000000
19580516,364000,1985000,280.69,290.64,284.66,0.0000000,0.0000000
19580517,364000,1985000,281.63,291.55,285.90,0.0000000,0.0000000
19580518,364000,1985000,280.52,292.79,285.83,0.0000000,0.0000000
19580519,364000,1985000,283.09,293.47,287.15,0.0000160,0.0000000
19580520,364000,1985000,284.73,297.04,289.51,0.0000000,0.0000000
19580521,364000,1985000,286.58,294.25,290.45,0.0000219,0.0000000
19580522,364000,1985000,285.82,298.88,291.81,0.0000000,0.0000000
19580523,364000,1985000,286.81,291.72,289.95,0.0000023,0.0000000
19580524,364000,1985000,283.99,289.57,287.46,0.0000137,0.0000000
19580525,364000,1985000,281.98,291.22,285.79,0.0000000,0.0000000
19580526,364000,1985000,282.67,290.27,286.70,0.0000000,0.0000000
19580527,364000,1985000,287.00,297.94,293.24,0.0000000,0.0000000
19580528,364000,1985000,286.80,298.63,294.09,0.0000000,0.0000000
19580529,364000,1985000,287.80,291.62,289.57,0.0000000,0.0000000
19580530,364000,1985000,284.72,290.69,287.24,0.0000000,0.0000000
19580531,364000,1985000,285.15,288.48,287.05,0.0003240,0.0000000
19580601,364000,1985000,285.54,287.81,286.84,0.0002384,0.0000000
19580602,364000,1985000,285.60,290.83,289.59,0.0000463,0.0000000
19580603,364000,1985000,284.65,294.38,289.36,0.0000020,0.0000000
19580604,364000,1985000,286.10,291.65,288.52,0.0000516,0.0000000
19580605,364000,1985000,285.54,290.49,288.24,0.0000375,0.0000000
19580606,364000,1985000,287.56,296.51,290.06,0.0000000,0.0000000
19580607,364000,1985000,285.96,293.96,290.59,0.0000314,0.0000000
19580608,364000,1985000,284.80,295.72,290.67,0.0000000,0.0000000
19580609,364000,1985000,286.72,294.20,289.91,0.0000057,0.0000000
19580610,364000,1985000,286.07,299.94,292.85,0.0000000,0.0000000
19580611,364000,1985000,287.97,299.05,292.37,0.0000013,0.0000000
19580612,364000,1985000,287.56,296.29,291.81,0.0000000,0.0000000
19580613,364000,1985000,288.11,296.05,292.05,0.0000000,0.0000000
19580614,364000,1985000,287.87,294.34,291.55,0.0000307,0.0000000
19580615,364000,1985000,289.02,295.06,291.54,0.0000956,0.0000000
19580616,364000,1985000,286.78,295.21,290.85,0.0000180,0.0000000
19580617,364000,1985000,285.92,297.34,291.91,0.0000000,0.0000000
19580618,364000,1985000,287.91,301.58,294.72,0.0000000,0.0000000
19580619,364000,1985000,290.48,297.49,293.93,0.0000000,0.0000000
19580620,364000,1985000,291.14,299.82,294.34,0.0000000,0.0000000
19580621,364000,1985000,288.36,297.08,292.62,0.0000000,0.0000000
19580622,364000,1985000,286.07,296.81,291.74,0.0000000,0.0000000
19580623,364000,1985000,286.65,297.92,293.17,0.0000000,0.0000000
19580624,364000,1985000,290.12,297.82,293.92,0.0000000,0.0000000
19580625,364000,1985000,289.48,301.24,295.78,0.0000090,0.0000000
19580626,364000,1985000,288.08,296.98,292.07,0.0000464,0.0000000
19580627,364000,1985000,286.02,297.44,292.04,0.0000000,0.0000000
19580628,364000,1985000,289.26,299.63,294.46,0.0000000,0.0000000
19580629,364000,1985000,289.49,298.39,293.22,0.0000000,0.0000000
19580630,364000,1985000,290.45,293.90,292.39,0.0000113,0.0000000
19580701,364000,1985000,289.92,297.19,293.44,0.0000000,0.0000000
19580702,364000,1985000,288.80,293.62,291.68,0.0000158,0.0000000
19580703,364000,1985000,286.30,292.08,289.96,0.0000290,0.0000000
19580704,364000,1985000,286.07,292.09,289.11,0.0000221,0.0000000
19580705,364000,1985000,286.16,296.07,290.60,0.0000000,0.0000000
19580706,364000,1985000,289.46,298.01,293.03,0.0000000,0.0000000
19580707,364000,1985000,291.17,295.58,293.49,0.0000020,0.0000000
19580708,364000,1985000,289.46,296.60,292.96,0.0000000,0.0000000
19580709,364000,1985000,288.62,298.45,293.17,0.0000000,0.0000000
19580710,364000,1985000,290.27,305.60,296.45,0.0000000,0.0000000
19580711,364000,1985000,291.48,310.70,298.59,0.0000000,0.0000000
19580712,364000,1985000,291.73,308.99,300.46,0.0000947,0.0000000
19580713,364000,1985000,290.95,296.34,293.64,0.0000000,0.0000000
19580714,364000,1985000,288.60,300.32,292.79,0.0000000,0.0000000
19580715,364000,1985000,288.26,302.59,295.25,0.0000000,0.0000000
19580716,364000,1985000,289.45,299.23,294.02,0.0000000,0.0000000
19580717,364000,1985000,288.38,302.09,295.63,0.0000000,0.0000000
19580718,364000,1985000,292.04,307.83,300.42,0.0000000,0.0000000
19580719,364000,1985000,297.26,310.14,303.93,0.0000000,0.0000000
19580720,364000,1985000,293.38,301.78,298.20,0.0000012,0.0000000
19580721,364000,1985000,289.08,301.55,296.10,0.0000000,0.0000000
19580722,364000,1985000,287.93,303.46,295.26,0.0000000,0.0000000
19580723,364000,1985000,290.23,299.04,294.42,0.0000449,0.0000000
19580724,364000,1985000,289.73,298.99,294.26,0.0000000,0.0000000
19580725,364000,1985000,291.26,296.31,293.80,0.0000000,0.0000000
19580726,364000,1985000,288.55,299.91,295.05,0.0000000,0.0000000
19580727,364000,1985000,287.86,302.57,294.80,0.0000000,0.0000000
19580728,364000,1985000,290.17,304.62,297.36,0.0000000,0.0000000
19580729,364000,1985000,291.94,305.98,299.22,0.0000000,0.0000000
19580730,364000,1985000,292.38,301.53,296.70,0.0000000,0.0000000
19580731,364000,1985000,290.97,300.42,294.43,0.0000000,0.0000000
19580801,364000,1985000,289.12,302.70,294.89,0.0000000,0.0000000
