Date,LambertX,LambertY,tasminAdjust,tasmaxAdjust,tasAdjust,prtotAdjust,prsnAdjust
20280925,364000,1985000,283.01,296.31,289.02,0.0000000,0.0000000
20280926,364000,1985000,286.41,296.35,290.34,0.0000950,0.0000000
20280927,364000,1985000,288.39,296.78,291.73,0.0000478,0.0000000
20280928,364000,1985000,289.21,295.93,292.08,0.0000000,0.0000000
20280929,364000,1985000,288.79,292.42,290.10,0.0000701,0.0000000
20280930,364000,1985000,285.73,291.74,289.46,0.0001280,0.0000000
20281001,364000,1985000,284.54,293.06,288.59,0.0000946,0.0000000
20281002,364000,1985000,285.38,296.28,290.08,0.0000000,0.0000000
20281003,364000,1985000,287.78,299.82,292.93,0.0000000,0.0000000
20281004,364000,1985000,287.47,294.90,290.67,0.0001017,0.0000000
20281005,364000,1985000,286.77,294.64,290.59,0.0000000,0.0000000
20281006,364000,1985000,284.74,296.10,290.01,0.0000000,0.0000000
20281007,364000,1985000,286.76,294.47,289.82,0.0000139,0.0000000
20281008,364000,1985000,287.85,294.27,290.74,0.0001192,0.0000000
20281009,364000,1985000,290.19,297.01,293.60,0.0000022,0.0000000
20281010,364000,1985000,288.41,301.01,294.32,0.0000000,0.0000000
20281011,364000,1985000,289.76,295.33,292.03,0.0000000,0.0000000
20281012,364000,1985000,287.86,295.40,291.03,0.0000000,0.0000000
20281013,364000,1985000,286.19,298.75,290.82,0.0000000,0.0000000
20281014,364000,1985000,284.98,299.37,292.00,0.0000000,0.0000000
20281015,364000,1985000,289.90,299.96,294.33,0.0000000,0.0000000
20281016,364000,1985000,291.71,300.28,295.45,0.0000180,0.0000000
20281017,364000,1985000,291.21,298.13,294.46,0.0001268,0.0000000
20281018,364000,1985000,290.59,298.32,293.79,0.0000000,0.0000000
20281019,364000,1985000,290.26,295.64,292.85,0.0000286,0.0000000
20281020,364000,1985000,287.08,295.06,291.78,0.0000000,0.0000000
20281021,364000,1985000,285.48,290.90,287.55,0.0000013,0.0000000
20281022,364000,1985000,284.62,293.05,288.25,0.0000314,0.0000000
20281023,364000,1985000,284.85,291.40,287.04,0.0002013,0.0000000
20281024,364000,1985000,283.07,290.04,287.20,0.0000613,0.0000000
20281025,364000,1985000,283.11,290.61,286.26,0.0001245,0.0000000
20281026,364000,1985000,284.20,289.42,286.83,0.0001209,0.0000000
20281027,364000,1985000,284.66,290.59,287.02,0.0000176,0.0000000
20281028,364000,1985000,284.05,288.97,287.86,0.0000000,0.0000000
20281029,364000,1985000,284.18,288.63,285.78,0.0000200,0.0000000
20281030,364000,1985000,283.64,287.02,285.29,0.0001914,0.0000000
20281031,364000,1985000,282.70,288.68,285.03,0.0001035,0.0000000
20281101,364000,1985000,283.68,287.63,285.24,0.0001971,0.0000000
20281102,364000,1985000,283.22,287.67,286.49,0.0001734,0.0000000
20281103,364000,1985000,282.01,287.19,284.31,0.0000166,0.0000000
20281104,364000,1985000,280.95,285.35,282.64,0.0000000,0.0000000
20281105,364000,1985000,280.41,285.68,283.12,0.0000152,0.0000000
20281106,364000,1985000,279.68,283.40,281.80,0.0000000,0.0000000
20281107,364000,1985000,278.14,283.00,280.10,0.0000000,0.0000000
20281108,364000,1985000,275.46,278.21,276.32,0.0000000,0.0000000
20281109,364000,1985000,273.30,277.91,276.20,0.0000272,0.0000000
20281110,364000,1985000,272.94,273.59,273.27,0.0000000,0.0000000
20281111,364000,1985000,274.19,278.21,276.45,0.0000000,0.0000000
20281112,364000,1985000,272.67,281.54,278.51,0.0000000,0.0000000
20281113,364000,1985000,272.37,287.18,277.45,0.0000000,0.0000000
20281114,364000,1985000,273.36,284.80,277.58,0.0000000,0.0000000
20281115,364000,1985000,273.89,285.89,281.98,0.0000000,0.0000000
20281116,364000,1985000,278.62,281.04,279.40,0.0000000,0.0000000
20281117,364000,1985000,277.55,282.34,280.26,0.0000023,0.0000000
20281118,364000,1985000,272.48,287.52,278.26,0.0000000,0.0000000
20281119,364000,1985000,277.05,290.01,281.92,0.0000000,0.0000000
20281120,364000,1985000,275.22,289.37,283.31,0.0000000,0.0000000
20281121,364000,1985000,274.88,286.79,279.35,0.0000000,0.0000000
20281122,364000,1985000,277.53,288.70,284.24,0.0000000,0.0000000
20281123,364000,1985000,278.98,288.57,283.62,0.0000000,0.0000000
20281124,364000,1985000,279.92,288.63,284.76,0.0000000,0.0000000
20281125,364000,1985000,281.11,290.60,286.15,0.0000000,0.0000000
20281126,364000,1985000,286.23,290.93,287.54,0.0000183,0.0000000
20281127,364000,1985000,283.60,290.52,285.96,0.0000000,0.0000000
20281128,364000,1985000,281.04,288.74,283.64,0.0000000,0.0000000
20281129,364000,1985000,281.45,289.89,287.83,0.0000129,0.0000000
20281130,364000,1985000,283.46,289.51,286.83,0.0000401,0.0000000
20281201,364000,1985000,281.30,288.16,284.68,0.0000604,0.0000000
20281202,364000,1985000,282.71,288.77,285.74,0.0000629,0.0000000
20281203,364000,1985000,279.95,289.23,285.73,0.0000000,0.0000000
20281204,364000,1985000,285.88,291.31,288.06,0.0000166,0.0000000
20281205,364000,1985000,283.13,284.77,283.70,0.0001033,0.0000000
20281206,364000,1985000,280.64,286.42,283.16,0.0000701,0.0000000
20281207,364000,1985000,281.77,286.07,283.28,0.0000692,0.0000000
20281208,364000,1985000,280.62,284.23,282.38,0.0000430,0.0000000
20281209,364000,1985000,282.52,287.67,285.06,0.0000601,0.0000000
20281210,364000,1985000,285.09,287.02,286.10,0.0000576,0.0000000
20281211,364000,1985000,287.04,287.28,287.16,0.0001731,0.0000000
20281212,364000,1985000,286.36,287.45,287.18,0.0000869,0.0000000
20281213,364000,1985000,281.99,288.02,285.01,0.0000060,0.0000000
20281214,364000,1985000,278.24,287.91,284.03,0.0000000,0.0000000
20281215,364000,1985000,280.28,289.03,284.95,0.0000000,0.0000000
20281216,364000,1985000,277.75,287.18,281.30,0.0000000,0.0000000
20281217,364000,1985000,277.98,286.44,282.98,0.0000000,0.0000000
20281218,364000,1985000,278.23,284.68,279.89,0.0000000,0.0000000
20281219,364000,1985000,277.84,284.70,282.10,0.0000000,0.0000000
20281220,364000,1985000,281.65,284.46,282.80,0.0000000,0.0000000
20281221,364000,1985000,279.18,287.08,283.98,0.0000000,0.0000000
20281222,364000,1985000,281.59,288.69,284.20,0.0000000,0.0000000
20281223,364000,1985000,282.14,287.02,283.62,0.0000000,0.0000000
20281224,364000,1985000,281.27,288.80,285.04,0.0000000,0.0000000
20281225,364000,1985000,282.55,288.80,286.15,0.0000000,0.0000000
20281226,364000,1985000,283.11,288.11,285.93,0.0000000,0.0000000
20281227,364000,1985000,284.29,289.51,286.50,0.0000033,0.0000000
20281228,364000,1985000,283.17,286.62,284.90,0.0000091,0.0000000
20281229,364000,1985000,281.64,288.19,285.50,0.0000000,0.0000000
20281230,364000,1985000,281.42,290.39,286.34,0.0000000,0.0000000
20281231,364000,1985000,282.55,288.41,284.88,0.0000000,0.0000000
20290101,364000,1985000,282.91,286.55,284.70,0.0000129,0.0000000
20290102,364000,1985000,282.43,283.84,283.16,0.0000068,0.0000000
20290103,364000,1985000,280.56,283.88,281.64,0.0000482,0.0000000
20290104,364000,1985000,280.19,285.82,282.56,0.0000040,0.0000000
20290105,364000,1985000,278.65,286.92,282.26,0.0000000,0.0000000
20290106,364000,1985000,278.09,286.21,283.04,0.0000000,0.0000000
20290107,364000,1985000,276.85,284.69,280.78,0.0000025,0.0000000
20290108,364000,1985000,283.07,284.17,283.61,0.0000200,0.0000000
20290109,364000,1985000,282.95,285.94,285.10,0.0000717,0.0000000
20290110,364000,1985000,277.89,283.28,280.14,0.0001055,0.0000000
20290111,364000,1985000,276.63,281.30,279.38,0.0000815,0.0000000
20290112,364000,1985000,281.59,283.74,282.86,0.0001938,0.0000000
20290113,364000,1985000,279.64,282.73,281.09,0.0001476,0.0000000
20290114,364000,1985000,278.02,283.19,280.40,0.0001787,0.0000000
20290115,364000,1985000,281.66,283.11,282.33,0.0000204,0.0000000
20290116,364000,1985000,279.06,285.60,282.80,0.0000000,0.0000000
20290117,364000,1985000,278.79,287.00,282.49,0.0000000,0.0000000
20290118,364000,1985000,273.37,286.26,278.25,0.0000000,0.0000000
20290119,364000,1985000,272.38,281.58,277.19,0.0000000,0.0000000
20290120,364000,1985000,271.03,281.15,278.34,0.0000000,0.0000000
20290121,364000,1985000,271.26,278.89,274.73,0.0000000,0.0000000
20290122,364000,1985000,272.83,282.70,276.99,0.0000000,0.0000000
20290123,364000,1985000,276.51,284.13,280.42,0.0000000,0.0000000
20290124,364000,1985000,274.86,285.21,281.38,0.0000000,0.0000000
20290125,364000,1985000,280.29,286.78,283.03,0.0000154,0.0000000
20290126,364000,1985000,281.64,286.04,284.21,0.0000394,0.0000000
20290127,364000,1985000,279.79,285.66,282.70,0.0000122,0.0000000
20290128,364000,1985000,279.83,282.50,280.90,0.0000496,0.0000000
20290129,364000,1985000,278.13,282.44,280.38,0.0001803,0.0000000
20290130,364000,1985000,276.55,279.23,277.83,0.0001766,0.0000000
20290131,364000,1985000,276.37,284.07,281.24,0.0000620,0.0000000
20290201,364000,1985000,279.36,283.65,281.82,0.0000746,0.0000000
20290202,364000,1985000,278.65,281.95,280.22,0.0001546,0.0000000
20290203,364000,1985000,280.48,286.18,282.47,0.0003250,0.0000000
20290204,364000,1985000,285.50,285.67,285.58,0.0000477,0.0000000
20290205,364000,1985000,280.82,287.52,284.05,0.0000000,0.0000000
20290206,364000,1985000,278.18,292.63,284.36,0.0000000,0.0000000
20290207,364000,1985000,281.31,284.15,283.00,0.0000012,0.0000000
20290208,364000,1985000,277.87,283.31,281.05,0.0000000,0.0000000
20290209,364000,1985000,275.25,283.67,278.53,0.0000000,0.0000000
20290210,364000,1985000,276.05,285.25,280.28,0.0000000,0.0000000
20290211,364000,1985000,278.64,284.29,282.05,0.0000000,0.0000000
20290212,364000,1985000,277.94,284.56,281.18,0.0000000,0.0000000
20290213,364000,1985000,276.54,285.65,281.56,0.0000000,0.0000000
20290214,364000,1985000,278.14,284.99,282.38,0.0000000,0.0000000
20290215,364000,1985000,273.75,286.78,280.11,0.0000000,0.0000000
20290216,364000,1985000,278.75,290.06,285.43,0.0000036,0.0000000
20290217,364000,1985000,283.36,288.46,285.33,0.0000309,0.0000000
20290218,364000,1985000,281.31,286.16,283.39,0.0000063,0.0000000
20290219,364000,1985000,278.65,284.04,281.90,0.0000470,0.0000000
20290220,364000,1985000,278.86,287.15,282.22,0.0000000,0.0000000
20290221,364000,1985000,277.84,282.03,279.79,0.0001276,0.0000000
20290222,364000,1985000,276.60,280.04,278.02,0.0000850,0.0000000
20290223,364000,1985000,276.06,283.52,280.44,0.0000425,0.0000000
20290224,364000,1985000,278.68,285.70,281.77,0.0001808,0.0000000
20290225,364000,1985000,283.88,287.57,286.22,0.0001865,0.0000000
20290226,364000,1985000,282.35,286.82,285.08,0.0000889,0.0000000
20290227,364000,1985000,277.11,284.48,280.11,0.0000023,0.0000000
20290228,364000,1985000,272.94,284.51,278.27,0.0000000,0.0000000
20290301,364000,1985000,278.10,286.04,280.87,0.0002239,0.0000000
20290302,364000,1985000,284.50,286.82,285.60,0.0000330,0.0000000
20290303,364000,1985000,284.78,288.62,286.46,0.0000000,0.0000000
20290304,364000,1985000,282.85,294.03,287.42,0.0000000,0.0000000
20290305,364000,1985000,281.40,288.85,284.87,0.0000000,0.0000000
20290306,364000,1985000,281.35,286.51,283.99,0.0000209,0.0000000
20290307,364000,1985000,282.20,286.06,284.29,0.0000770,0.0000000
20290308,364000,1985000,278.19,285.59,282.48,0.0000000,0.0000000
20290309,364000,1985000,276.69,286.41,281.99,0.0000000,0.0000000
20290310,364000,1985000,278.04,287.51,282.50,0.0000000,0.0000000
20290311,364000,1985000,281.48,287.29,284.15,0.0000000,0.0000000
20290312,364000,1985000,278.87,283.92,281.81,0.0000681,0.0000000
20290313,364000,1985000,275.79,280.37,277.91,0.0000000,0.0000000
20290314,364000,1985000,276.64,282.14,279.11,0.0000000,0.0000000
20290315,364000,1985000,276.14,286.77,281.24,0.0000000,0.0000000
20290316,364000,1985000,278.47,285.84,282.77,0.0000000,0.0000000
20290317,364000,1985000,278.13,288.05,283.69,0.0000012,0.0000000
20290318,364000,1985000,279.30,286.80,282.66,0.0000000,0.0000000
20290319,364000,1985000,276.66,282.93,279.90,0.0000338,0.0000000
20290320,364000,1985000,272.78,278.96,275.93,0.0000000,0.0000000
20290321,364000,1985000,272.73,280.94,276.54,0.0000000,0.0000000
20290322,364000,1985000,271.69,281.99,276.40,0.0000000,0.0000000
20290323,364000,1985000,276.44,283.58,279.02,0.0001152,0.0000000
20290324,364000,1985000,275.53,282.46,280.77,0.0000000,0.0000000
20290325,364000,1985000,275.53,283.41,278.61,0.0000794,0.0000000
20290326,364000,1985000,278.36,284.16,280.91,0.0000083,0.0000000
20290327,364000,1985000,277.05,287.11,282.11,0.0000000,0.0000000
20290328,364000,1985000,275.34,288.64,281.68,0.0000000,0.0000000
20290329,364000,1985000,280.61,285.82,283.63,0.0000000,0.0000000
20290330,364000,1985000,284.50,288.27,286.91,0.0000000,0.0000000
20290331,364000,1985000,285.30,287.38,286.19,0.0000098,0.0000000
20290401,364000,1985000,287.15,287.85,287.53,0.0000013,0.0000000
20290402,364000,1985000,282.07,292.18,287.62,0.0000000,0.0000000
20290403,364000,1985000,282.34,292.62,288.32,0.0000000,0.0000000
20290404,364000,1985000,278.30,287.09,282.33,0.0000000,0.0000000
20290405,364000,1985000,276.63,287.81,282.99,0.0000000,0.0000000
20290406,364000,1985000,278.99,291.94,284.46,0.0000000,0.0000000
20290407,364000,1985000,280.47,296.07,286.64,0.0000000,0.0000000
20290408,364000,1985000,281.86,294.50,289.11,0.0000000,0.0000000
20290409,364000,1985000,282.68,296.81,289.56,0.0000000,0.0000000
20290410,364000,1985000,282.67,295.19,289.01,0.0000000,0.0000000
20290411,364000,1985000,282.44,298.65,289.60,0.0000000,0.0000000
20290412,364000,1985000,284.79,301.29,294.22,0.0000000,0.0000000
20290413,364000,1985000,288.48,296.96,293.84,0.0000671,0.0000000
20290414,364000,1985000,288.69,292.69,290.32,0.0000298,0.0000000
20290415,364000,1985000,286.71,294.29,290.06,0.0000000,0.0000000
20290416,364000,1985000,287.44,300.21,294.05,0.0000000,0.0000000
20290417,364000,1985000,286.39,293.89,289.64,0.0000000,0.0000000
20290418,364000,1985000,281.43,293.58,287.98,0.0000000,0.0000000
20290419,364000,1985000,284.95,288.59,287.06,0.0001761,0.0000000
20290420,364000,1985000,285.62,291.12,288.65,0.0000019,0.0000000
20290421,364000,1985000,283.65,290.35,287.42,0.0000109,0.0000000
20290422,364000,1985000,281.10,293.16,286.02,0.0000414,0.0000000
20290423,364000,1985000,281.84,287.67,285.45,0.0000246,0.0000000
20290424,364000,1985000,279.32,283.89,281.32,0.0000027,0.0000000
20290425,364000,1985000,277.08,284.32,280.43,0.0000553,0.0000000
20290426,364000,1985000,279.35,285.25,281.66,0.0001475,0.0000000
20290427,364000,1985000,281.96,285.33,283.34,0.0002149,0.0000000
20290428,364000,1985000,281.36,285.61,282.90,0.0002136,0.0000000
20290429,364000,1985000,280.26,285.01,283.09,0.0000429,0.0000000
20290430,364000,1985000,279.66,285.80,281.76,0.0000058,0.0000000
20290501,364000,1985000,277.37,285.32,281.14,0.0000160,0.0000000
20290502,364000,1985000,279.38,288.26,283.27,0.0000826,0.0000000
20290503,364000,1985000,283.83,289.62,286.19,0.0000986,0.0000000
20290504,364000,1985000,285.53,297.58,292.04,0.0000000,0.0000000
20290505,364000,1985000,288.27,300.41,292.73,0.0000000,0.0000000
20290506,364000,1985000,288.03,296.38,292.34,0.0000000,0.0000000
20290507,364000,1985000,288.34,298.76,293.66,0.0000000,0.0000000
20290508,364000,1985000,288.29,292.52,290.47,0.0000040,0.0000000
20290509,364000,1985000,286.72,293.45,290.91,0.0000825,0.0000000
20290510,364000,1985000,285.88,290.62,288.50,0.0000670,0.0000000
20290511,364000,1985000,285.35,287.76,286.69,0.0001172,0.0000000
20290512,364000,1985000,283.98,288.57,286.20,0.0001539,0.0000000
20290513,364000,1985000,281.93,291.28,286.10,0.0000000,0.0000000
20290514,364000,1985000,283.01,293.32,287.15,0.0000000,0.0000000
20290515,364000,1985000,283.53,290.77,286.51,0.0000000,0.0000000
20290516,364000,1985000,282.33,289.94,286.15,0.0000050,0.0000000
20290517,364000,1985000,281.37,289.06,285.30,0.0000338,0.0000000
20290518,364000,1985000,284.51,290.53,287.71,0.0000000,0.0000000
20290519,364000,1985000,282.46,291.29,286.08,0.0000013,0.0000000
20290520,364000,1985000,283.21,297.06,290.10,0.0000266,0.0000000
20290521,364000,1985000,283.84,291.67,288.03,0.0000371,0.0000000
20290522,364000,1985000,282.25,290.80,286.84,0.0000016,0.0000000
20290523,364000,1985000,282.57,294.19,287.95,0.0000000,0.0000000
20290524,364000,1985000,284.72,299.02,292.45,0.0000000,0.0000000
20290525,364000,1985000,288.70,302.89,296.10,0.0000000,0.0000000
20290526,364000,1985000,291.01,303.84,296.53,0.0000000,0.0000000
20290527,364000,1985000,291.15,303.88,296.66,0.0000000,0.0000000
20290528,364000,1985000,292.09,303.64,298.64,0.0000000,0.0000000
20290529,364000,1985000,291.23,301.22,295.10,0.0000000,0.0000000
20290530,364000,1985000,287.76,302.56,295.35,0.0000000,0.0000000
20290531,364000,1985000,289.30,299.13,294.84,0.0000000,0.0000000
20290601,364000,1985000,289.99,291.25,290.63,0.0000122,0.0000000
20290602,364000,1985000,287.64,291.78,289.73,0.0000065,0.0000000
20290603,364000,1985000,285.87,290.00,289.13,0.0000417,0.0000000
20290604,364000,1985000,284.83,297.54,291.40,0.0000000,0.0000000
20290605,364000,1985000,288.95,296.48,293.46,0.0000355,0.0000000
20290606,364000,1985000,288.02,292.57,290.23,0.0000359,0.0000000
20290607,364000,1985000,287.12,291.27,289.23,0.0002157,0.0000000
20290608,364000,1985000,288.10,292.97,290.49,0.0000027,0.0000000
20290609,364000,1985000,287.38,296.60,291.81,0.0000022,0.0000000
20290610,364000,1985000,289.86,302.46,295.70,0.0000000,0.0000000
20290611,364000,1985000,291.47,305.25,298.30,0.0000000,0.0000000
20290612,364000,1985000,292.03,300.32,295.90,0.0001442,0.0000000
20290613,364000,1985000,289.86,293.98,292.67,0.0000302,0.0000000
20290614,364000,1985000,288.48,297.90,293.17,0.0000000,0.0000000
20290615,364000,1985000,288.27,299.33,293.19,0.0000000,0.0000000
20290616,364000,1985000,287.24,298.64,292.73,0.0000000,0.0000000
20290617,364000,1985000,289.27,295.18,292.52,0.0000905,0.0000000
20290618,364000,1985000,289.82,293.60,291.68,0.0000090,0.0000000
20290619,364000,1985000,288.00,296.82,292.62,0.0000000,0.0000000
20290620,364000,1985000,288.32,294.60,291.48,0.0000376,0.0000000
20290621,364000,1985000,288.33,296.10,293.38,0.0000054,0.0000000
20290622,364000,1985000,289.62,298.68,294.36,0.0000000,0.0000000
20290623,364000,1985000,290.79,303.03,297.41,0.0000000,0.0000000
20290624,364000,1985000,291.77,306.82,300.01,0.0000000,0.0000000
20290625,364000,1985000,292.70,307.83,299.86,0.0000000,0.0000000
20290626,364000,1985000,294.39,306.55,301.94,0.0000000,0.0000000
20290627,364000,1985000,297.94,304.78,301.36,0.0000000,0.0000000
20290628,364000,1985000,298.50,304.49,301.30,0.0000084,0.0000000
20290629,364000,1985000,294.11,300.28,297.44,0.0000041,0.0000000
20290630,364000,1985000,292.39,299.20,295.91,0.0000000,0.0000000
20290701,364000,1985000,290.67,298.43,295.35,0.0001142,0.0000000
20290702,364000,1985000,288.36,294.76,291.21,0.0000355,0.0000000
20290703,364000,1985000,289.11,292.44,290.54,0.0001437,0.0000000
20290704,364000,1985000,287.38,298.31,292.55,0.0000000,0.0000000
20290705,364000,1985000,290.36,306.46,298.77,0.0000000,0.0000000
20290706,364000,1985000,291.91,297.46,294.74,0.0000445,0.0000000
20290707,364000,1985000,289.32,294.21,291.18,0.0000664,0.0000000
20290708,364000,1985000,287.98,296.31,292.31,0.0000000,0.0000000
20290709,364000,1985000,288.75,293.45,291.65,0.0001517,0.0000000
20290710,364000,1985000,289.09,293.57,291.08,0.0000122,0.0000000
20290711,364000,1985000,288.77,294.33,291.20,0.0000488,0.0000000
20290712,364000,1985000,287.82,296.45,292.47,0.0000412,0.0000000
20290713,364000,1985000,288.78,295.14,292.16,0.0001302,0.0000000
20290714,364000,1985000,287.79,297.36,292.34,0.0000032,0.0000000
20290715,364000,1985000,288.94,297.10,292.72,0.0000725,0.0000000
20290716,364000,1985000,288.66,293.37,290.52,0.0000634,0.0000000
20290717,364000,1985000,287.24,298.22,292.36,0.0000000,0.0000000
20290718,364000,1985000,289.63,297.09,292.53,0.0000000,0.0000000
20290719,364000,1985000,289.45,297.93,293.00,0.0000255,0.0000000
20290720,364000,1985000,290.44,302.88,295.90,0.0000000,0.0000000
20290721,364000,1985000,289.28,296.45,293.75,0.0000000,0.0000000
20290722,364000,1985000,289.02,296.90,293.58,0.0000000,0.0000000
20290723,364000,1985000,287.68,295.38,291.88,0.0000271,0.0000000
20290724,364000,1985000,288.63,296.75,293.20,0.0000000,0.0000000
20290725,364000,1985000,287.44,298.25,293.69,0.0000000,0.0000000
20290726,364000,1985000,286.57,301.03,293.81,0.0000000,0.0000000
20290727,364000,1985000,290.75,304.91,297.68,0.0000000,0.0000000
20290728,364000,1985000,293.08,301.57,296.80,0.0000000,0.0000000
20290729,364000,1985000,291.49,300.03,295.31,0.0000876,0.0000000
20290730,364000,1985000,288.81,302.15,295.13,0.0000000,0.0000000
20290731,364000,1985000,291.48,302.43,296.59,0.0000000,0.0000000
20290801,364000,1985000,292.64,301.49,297.07,0.0000000,0.0000000
20290802,364000,1985000,292.33,304.72,297.04,0.0000000,0.0000000
20290803,364000,1985000,293.19,307.34,299.94,0.0000000,0.0000000
20290804,364000,1985000,293.76,304.18,298.65,0.0000000,0.0000000
20290805,364000,1985000,291.09,295.63,293.02,0.0000188,0.0000000
20290806,364000,1985000,289.94,302.04,296.30,0.0000000,0.0000000
20290807,364000,1985000,292.67,305.54,299.17,0.0000000,0.0000000
20290808,364000,1985000,297.46,307.99,302.61,0.0000000,0.0000000
20290809,364000,1985000,297.12,302.71,299.86,0.0000019,0.0000000
20290810,364000,1985000,293.34,300.59,296.86,0.0000000,0.0000000
20290811,364000,1985000,291.40,301.47,295.77,0.0000000,0.0000000
20290812,364000,1985000,291.25,305.21,298.20,0.0000000,0.0000000
20290813,364000,1985000,295.41,310.05,303.25,0.0000000,0.0000000
20290814,364000,1985000,293.35,304.90,299.69,0.0000391,0.0000000
20290815,364000,1985000,292.33,300.55,296.58,0.0000000,0.0000000
20290816,364000,1985000,290.66,298.36,295.04,0.0000000,0.0000000
20290817,364000,1985000,291.25,299.65,294.69,0.0000000,0.0000000
20290818,364000,1985000,291.07,298.66,294.56,0.0000000,0.0000000
20290819,364000,1985000,289.99,299.03,294.55,0.0000000,0.0000000
20290820,364000,1985000,289.95,303.99,295.90,0.0000000,0.0000000
20290821,364000,1985000,292.19,301.73,296.28,0.0002205,0.0000000
20290822,364000,1985000,289.89,295.04,292.27,0.0002057,0.0000000
20290823,364000,1985000,288.83,290.13,289.47,0.0002387,0.0000000
20290824,364000,1985000,288.48,291.91,289.73,0.0005249,0.0000000
20290825,364000,1985000,288.92,295.60,291.73,0.0001113,0.0000000
20290826,364000,1985000,288.20,295.20,291.49,0.0000000,0.0000000
20290827,364000,1985000,286.92,297.36,292.92,0.0000000,0.0000000
20290828,364000,1985000,288.06,295.37,291.26,0.0000000,0.0000000
20290829,364000,1985000,290.09,299.78,294.26,0.0001739,0.0000000
20290830,364000,1985000,287.72,294.39,290.95,0.0000578,0.0000000
20290831,364000,1985000,287.00,296.01,291.03,0.0000000,0.0000000
20290901,364000,1985000,287.34,300.46,294.23,0.0000000,0.0000000
20290902,364000,1985000,289.21,302.22,296.22,0.0000000,0.0000000
20290903,364000,1985000,289.73,298.64,293.59,0.0000000,0.0000000
20290904,364000,1985000,287.15,295.98,291.98,0.0000000,0.0000000
20290905,364000,1985000,286.74,296.19,290.51,0.0000017,0.0000017
20290906,364000,1985000,287.30,295.81,290.85,0.0000019,0.0000000
20290907,364000,1985000,285.61,295.34,290.21,0.0000000,0.0000000
20290908,364000,1985000,283.99,295.27,288.40,0.0000157,0.0000000
20290909,364000,1985000,284.38,293.02,288.46,0.0000195,0.0000000
20290910,364000,1985000,285.12,296.10,290.31,0.0000000,0.0000000
20290911,364000,1985000,285.46,297.34,290.80,0.0000323,0.0000000
20290912,364000,1985000,289.69,297.27,293.84,0.0000000,0.0000000
20290913,364000,1985000,291.25,298.91,294.24,0.0000000,0.0000000
20290914,364000,1985000,288.86,296.93,292.49,0.0000185,0.0000000
20290915,364000,1985000,289.83,297.67,294.11,0.0000184,0.0000000
20290916,364000,1985000,290.35,300.51,295.20,0.0000000,0.0000000
20290917,364000,1985000,290.51,300.68,294.83,0.0000000,0.0000000
20290918,364000,1985000,289.09,296.32,293.20,0.0000012,0.0000000
20290919,364000,1985000,285.73,294.01,289.48,0.0000000,0.0000000
20290920,364000,1985000,282.23,294.73,288.14,0.0000000,0.0000000
20290921,364000,1985000,282.01,296.95,288.99,0.0000000,0.0000000
20290922,364000,1985000,281.85,295.20,288.18,0.0000000,0.0000000
20290923,364000,1985000,283.89,297.71,291.69,0.0000000,0.0000000
20290924,364000,1985000,283.75,299.74,290.85,0.0000000,0.0000000
20290925,364000,1985000,287.79,296.21,291.31,0.0000000,0.0000000
20290926,364000,1985000,287.44,298.92,292.43,0.0000000,0.0000000
20290927,364000,1985000,289.62,293.89,291.62,0.0000249,0.0000000
20290928,364000,1985000,287.74,293.43,290.08,0.0001044,0.0000000
20290929,364000,1985000,284.69,295.57,289.15,0.0000294,0.0000000
20290930,364000,1985000,287.23,295.31,291.03,0.0000000,0.0000000
20291001,364000,1985000,285.07,294.27,289.18,0.0000668,0.0000000
20291002,364000,1985000,281.66,295.19,287.27,0.0000000,0.0000000
20291003,364000,1985000,283.41,294.19,288.78,0.0000275,0.0000000
20291004,364000,1985000,286.06,293.22,289.35,0.0000282,0.0000000
20291005,364000,1985000,284.40,290.99,287.37,0.0000000,0.0000000
20291006,364000,1985000,283.66,293.44,287.33,0.0000012,0.0000000
20291007,364000,1985000,285.29,293.89,288.28,0.0000000,0.0000000
20291008,364000,1985000,282.70,292.38,286.23,0.0000000,0.0000000
20291009,364000,1985000,280.41,293.41,286.19,0.0000000,0.0000000
20291010,364000,1985000,282.15,293.71,286.72,0.0000000,0.0000000
20291011,364000,1985000,281.36,294.73,287.39,0.0000000,0.0000000
20291012,364000,1985000,282.16,291.92,286.64,0.0000000,0.0000000
20291013,364000,1985000,280.17,289.41,283.56,0.0000000,0.0000000
20291014,364000,1985000,281.00,291.46,286.54,0.0000000,0.0000000
20291015,364000,1985000,281.19,292.91,287.69,0.0000000,0.0000000
20291016,364000,1985000,283.66,292.09,287.82,0.0000000,0.0000000
20291017,364000,1985000,282.49,292.79,287.24,0.0000103,0.0000000
20291018,364000,1985000,288.57,290.96,289.66,0.0000461,0.0000000
20291019,364000,1985000,285.49,294.49,289.39,0.0000000,0.0000000
20291020,364000,1985000,285.02,292.52,288.55,0.0000253,0.0000000
20291021,364000,1985000,281.63,288.87,285.15,0.0000129,0.0000000
20291022,364000,1985000,280.26,286.25,283.05,0.0001113,0.0000000
20291023,364000,1985000,282.30,288.52,285.59,0.0000654,0.0000000
20291024,364000,1985000,281.08,288.53,283.93,0.0000278,0.0000000
20291025,364000,1985000,279.93,287.73,283.85,0.0000000,0.0000000
20291026,364000,1985000,278.50,290.70,284.52,0.0000000,0.0000000
20291027,364000,1985000,283.18,285.94,284.56,0.0000087,0.0000000
